,track.name,name,song_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
7172,Shooting Stars,Bag Raiders,3HT03HJRjdigmS1KkLFotX,0.63,0.717,11.0,-6.191,1.0,0.0436,0.0834,0.0233,0.0835,0.444,124.939,audio_features,3HT03HJRjdigmS1KkLFotX,spotify:track:3HT03HJRjdigmS1KkLFotX,https://api.spotify.com/v1/tracks/3HT03HJRjdigmS1KkLFotX,https://api.spotify.com/v1/audio-analysis/3HT03HJRjdigmS1KkLFotX,235813.0,4.0
7173,Fitzpleasure,alt-J,7DdXf9x75iEVCHWfoRwRuR,0.584,0.594,9.0,-6.935,1.0,0.0487,0.142,0.00117,0.105,0.36,143.935,audio_features,7DdXf9x75iEVCHWfoRwRuR,spotify:track:7DdXf9x75iEVCHWfoRwRuR,https://api.spotify.com/v1/tracks/7DdXf9x75iEVCHWfoRwRuR,https://api.spotify.com/v1/audio-analysis/7DdXf9x75iEVCHWfoRwRuR,219400.0,4.0
7174,Texas,Magic Man,1E3agX9ZGgws6CNbjDBKZJ,0.537,0.939,4.0,-4.914,1.0,0.0818,0.00919,1.08e-05,0.139,0.343,144.954,audio_features,1E3agX9ZGgws6CNbjDBKZJ,spotify:track:1E3agX9ZGgws6CNbjDBKZJ,https://api.spotify.com/v1/tracks/1E3agX9ZGgws6CNbjDBKZJ,https://api.spotify.com/v1/audio-analysis/1E3agX9ZGgws6CNbjDBKZJ,216960.0,4.0
7175,Coming Home - Viceroy Remix,Visitor,2epttfTE3C7PeOGGa9isqf,0.634,0.796,0.0,-4.865,0.0,0.033,0.00115,0.0423,0.203,0.277,126.023,audio_features,2epttfTE3C7PeOGGa9isqf,spotify:track:2epttfTE3C7PeOGGa9isqf,https://api.spotify.com/v1/tracks/2epttfTE3C7PeOGGa9isqf,https://api.spotify.com/v1/audio-analysis/2epttfTE3C7PeOGGa9isqf,225215.0,4.0
7176,Handshake,Two Door Cinema Club,6PZ5g4V0DM1sILf1oLlS42,0.556,0.834,0.0,-5.007,0.0,0.0269,8.91e-05,0.348,0.45,0.827,130.989,audio_features,6PZ5g4V0DM1sILf1oLlS42,spotify:track:6PZ5g4V0DM1sILf1oLlS42,https://api.spotify.com/v1/tracks/6PZ5g4V0DM1sILf1oLlS42,https://api.spotify.com/v1/audio-analysis/6PZ5g4V0DM1sILf1oLlS42,211093.0,4.0
7177,The Night Comes Again,St. Lucia,5KFdwLvJ0Bokm0TFlSPq47,0.174,0.699,4.0,-8.442,1.0,0.0488,0.0567,0.0165,0.079,0.0778,82.434,audio_features,5KFdwLvJ0Bokm0TFlSPq47,spotify:track:5KFdwLvJ0Bokm0TFlSPq47,https://api.spotify.com/v1/tracks/5KFdwLvJ0Bokm0TFlSPq47,https://api.spotify.com/v1/audio-analysis/5KFdwLvJ0Bokm0TFlSPq47,247093.0,4.0
7178,We Got It Wrong,St. Lucia,4PPDrbRPujMQBLqlMg2yNt,0.531,0.889,0.0,-7.078,1.0,0.108,0.00792,0.00813,0.145,0.191,122.001,audio_features,4PPDrbRPujMQBLqlMg2yNt,spotify:track:4PPDrbRPujMQBLqlMg2yNt,https://api.spotify.com/v1/tracks/4PPDrbRPujMQBLqlMg2yNt,https://api.spotify.com/v1/audio-analysis/4PPDrbRPujMQBLqlMg2yNt,297667.0,4.0
7179,September,St. Lucia,5u4q8PgOpFOa5tG4yrFAzw,0.732,0.616,2.0,-6.861,1.0,0.0319,0.0126,0.281,0.224,0.43,120.018,audio_features,5u4q8PgOpFOa5tG4yrFAzw,spotify:track:5u4q8PgOpFOa5tG4yrFAzw,https://api.spotify.com/v1/tracks/5u4q8PgOpFOa5tG4yrFAzw,https://api.spotify.com/v1/audio-analysis/5u4q8PgOpFOa5tG4yrFAzw,346893.0,4.0
7180,Beach,San Cisco,1t7jFDW4HWlV5xaOImyBjv,0.438,0.649,9.0,-7.117,1.0,0.0374,0.639,0.00475,0.101,0.26,185.086,audio_features,1t7jFDW4HWlV5xaOImyBjv,spotify:track:1t7jFDW4HWlV5xaOImyBjv,https://api.spotify.com/v1/tracks/1t7jFDW4HWlV5xaOImyBjv,https://api.spotify.com/v1/audio-analysis/1t7jFDW4HWlV5xaOImyBjv,220560.0,4.0
7181,The Wave,Miike Snow,1si9wrLogkenNU1c1EyIUo,0.67,0.885,1.0,-5.076,0.0,0.0453,0.0596,0.0915,0.056,0.665,122.021,audio_features,1si9wrLogkenNU1c1EyIUo,spotify:track:1si9wrLogkenNU1c1EyIUo,https://api.spotify.com/v1/tracks/1si9wrLogkenNU1c1EyIUo,https://api.spotify.com/v1/audio-analysis/1si9wrLogkenNU1c1EyIUo,223493.0,4.0
7182,Iron,Woodkid,4rPCgwmCgef78nrsqwjA7G,0.643,0.729,8.0,-5.788,1.0,0.0538,0.289,0.811,0.0986,0.478,130.109,audio_features,4rPCgwmCgef78nrsqwjA7G,spotify:track:4rPCgwmCgef78nrsqwjA7G,https://api.spotify.com/v1/tracks/4rPCgwmCgef78nrsqwjA7G,https://api.spotify.com/v1/audio-analysis/4rPCgwmCgef78nrsqwjA7G,187467.0,4.0
7183,Sex,The 1975,67ispalOAo3jnZWYSTTfZk,0.408,0.974,2.0,-4.139,1.0,0.126,1.31e-05,4.86e-05,0.526,0.173,148.298,audio_features,67ispalOAo3jnZWYSTTfZk,spotify:track:67ispalOAo3jnZWYSTTfZk,https://api.spotify.com/v1/tracks/67ispalOAo3jnZWYSTTfZk,https://api.spotify.com/v1/audio-analysis/67ispalOAo3jnZWYSTTfZk,207002.0,4.0
7184,Girls,The 1975,5WSdMcWTKRdN1QYVJHJWxz,0.657,0.913,11.0,-4.984,1.0,0.0528,0.00392,0.00149,0.466,0.906,108.036,audio_features,5WSdMcWTKRdN1QYVJHJWxz,spotify:track:5WSdMcWTKRdN1QYVJHJWxz,https://api.spotify.com/v1/tracks/5WSdMcWTKRdN1QYVJHJWxz,https://api.spotify.com/v1/audio-analysis/5WSdMcWTKRdN1QYVJHJWxz,254620.0,4.0
7185,I Am Not a Robot,MARINA,0fiPpwBPIaxxydn4KzX9Tc,0.665,0.494,2.0,-5.405,1.0,0.0269,0.571,0.0,0.12,0.489,120.003,audio_features,0fiPpwBPIaxxydn4KzX9Tc,spotify:track:0fiPpwBPIaxxydn4KzX9Tc,https://api.spotify.com/v1/tracks/0fiPpwBPIaxxydn4KzX9Tc,https://api.spotify.com/v1/audio-analysis/0fiPpwBPIaxxydn4KzX9Tc,215173.0,4.0
7186,Sexual Healing - Kygo Remix,Marvin Gaye,7s1upm7yr7ZjrzXMwHawtG,0.689,0.68,0.0,-7.196,0.0,0.0427,0.321,0.0211,0.0431,0.646,100.987,audio_features,7s1upm7yr7ZjrzXMwHawtG,spotify:track:7s1upm7yr7ZjrzXMwHawtG,https://api.spotify.com/v1/tracks/7s1upm7yr7ZjrzXMwHawtG,https://api.spotify.com/v1/audio-analysis/7s1upm7yr7ZjrzXMwHawtG,368317.0,4.0
7187,Sexual Healing - Kygo Remix,Kygo,7s1upm7yr7ZjrzXMwHawtG,0.689,0.68,0.0,-7.196,0.0,0.0427,0.321,0.0211,0.0431,0.646,100.987,audio_features,7s1upm7yr7ZjrzXMwHawtG,spotify:track:7s1upm7yr7ZjrzXMwHawtG,https://api.spotify.com/v1/tracks/7s1upm7yr7ZjrzXMwHawtG,https://api.spotify.com/v1/audio-analysis/7s1upm7yr7ZjrzXMwHawtG,368317.0,4.0
7188,Honest,Kodaline,21RrWodYQbcbDlpvRvPYx9,0.334,0.81,0.0,-4.108,1.0,0.0542,0.00338,0.0,0.116,0.324,154.801,audio_features,21RrWodYQbcbDlpvRvPYx9,spotify:track:21RrWodYQbcbDlpvRvPYx9,https://api.spotify.com/v1/tracks/21RrWodYQbcbDlpvRvPYx9,https://api.spotify.com/v1/audio-analysis/21RrWodYQbcbDlpvRvPYx9,220933.0,4.0
7189,Desire,Years & Years,1BUyDBXr8u39ZG5elMENjd,0.684,0.807,10.0,-4.098,0.0,0.0428,0.221,1.44e-06,0.3,0.725,126.002,audio_features,1BUyDBXr8u39ZG5elMENjd,spotify:track:1BUyDBXr8u39ZG5elMENjd,https://api.spotify.com/v1/tracks/1BUyDBXr8u39ZG5elMENjd,https://api.spotify.com/v1/audio-analysis/1BUyDBXr8u39ZG5elMENjd,205185.0,4.0
7190,Sunlight (feat. Years & Years) - Radio Edit,The Magician,5r3aYGutXgsxSqB6W3RrzJ,0.633,0.818,1.0,-5.437,1.0,0.0376,0.0114,0.0,0.259,0.337,121.975,audio_features,5r3aYGutXgsxSqB6W3RrzJ,spotify:track:5r3aYGutXgsxSqB6W3RrzJ,https://api.spotify.com/v1/tracks/5r3aYGutXgsxSqB6W3RrzJ,https://api.spotify.com/v1/audio-analysis/5r3aYGutXgsxSqB6W3RrzJ,193481.0,4.0
7191,Something New,Axwell /\ Ingrosso,4cv71mJSrtpr9ewCre061T,0.582,0.858,11.0,-3.86,1.0,0.0337,0.0208,0.000265,0.119,0.353,129.997,audio_features,4cv71mJSrtpr9ewCre061T,spotify:track:4cv71mJSrtpr9ewCre061T,https://api.spotify.com/v1/tracks/4cv71mJSrtpr9ewCre061T,https://api.spotify.com/v1/audio-analysis/4cv71mJSrtpr9ewCre061T,247154.0,4.0
7192,Hurricane,Halsey,4UVxDqQYp611odd8Mn9G4g,0.585,0.837,0.0,-4.765,1.0,0.0428,0.00726,0.00301,0.347,0.509,120.053,audio_features,4UVxDqQYp611odd8Mn9G4g,spotify:track:4UVxDqQYp611odd8Mn9G4g,https://api.spotify.com/v1/tracks/4UVxDqQYp611odd8Mn9G4g,https://api.spotify.com/v1/audio-analysis/4UVxDqQYp611odd8Mn9G4g,223082.0,4.0
7193,Young God,Halsey,1szzGhkhCwLcNXcQ7wLy70,0.301,0.583,9.0,-6.441,0.0,0.0449,0.306,1.59e-05,0.118,0.182,116.924,audio_features,1szzGhkhCwLcNXcQ7wLy70,spotify:track:1szzGhkhCwLcNXcQ7wLy70,https://api.spotify.com/v1/tracks/1szzGhkhCwLcNXcQ7wLy70,https://api.spotify.com/v1/audio-analysis/1szzGhkhCwLcNXcQ7wLy70,180088.0,4.0
7194,Silver,Caribou,5xVZk4Vt12ViVyoircV9iP,0.61,0.607,4.0,-8.638,1.0,0.0399,0.142,0.167,0.104,0.665,80.011,audio_features,5xVZk4Vt12ViVyoircV9iP,spotify:track:5xVZk4Vt12ViVyoircV9iP,https://api.spotify.com/v1/tracks/5xVZk4Vt12ViVyoircV9iP,https://api.spotify.com/v1/audio-analysis/5xVZk4Vt12ViVyoircV9iP,316653.0,4.0
7195,Everybody Wants To Rule The World - From “The Hunger Games: Catching Fire” Soundtrack,Various Artists,6vH82EO79HolBobpt6eMS9,0.389,0.567,4.0,-9.29,0.0,0.134,0.62,0.000204,0.108,0.0523,110.929,audio_features,6vH82EO79HolBobpt6eMS9,spotify:track:6vH82EO79HolBobpt6eMS9,https://api.spotify.com/v1/tracks/6vH82EO79HolBobpt6eMS9,https://api.spotify.com/v1/audio-analysis/6vH82EO79HolBobpt6eMS9,155587.0,3.0
7196,Colors,Halsey,2CMvjYFO1xZTDP9fVp57lL,0.524,0.821,1.0,-4.8,1.0,0.0552,0.0668,0.0,0.0805,0.594,100.018,audio_features,2CMvjYFO1xZTDP9fVp57lL,spotify:track:2CMvjYFO1xZTDP9fVp57lL,https://api.spotify.com/v1/tracks/2CMvjYFO1xZTDP9fVp57lL,https://api.spotify.com/v1/audio-analysis/2CMvjYFO1xZTDP9fVp57lL,249500.0,4.0
7197,Castle,Halsey,4YhYKF2mGEFE7zAW4t6nu0,0.625,0.574,7.0,-7.455,0.0,0.0357,0.25,0.0,0.0934,0.129,129.984,audio_features,4YhYKF2mGEFE7zAW4t6nu0,spotify:track:4YhYKF2mGEFE7zAW4t6nu0,https://api.spotify.com/v1/tracks/4YhYKF2mGEFE7zAW4t6nu0,https://api.spotify.com/v1/audio-analysis/4YhYKF2mGEFE7zAW4t6nu0,277623.0,4.0
7198,Hold Me Down,Halsey,1mvG08DsR1htTYhnb9FTHC,0.672,0.744,1.0,-4.512,0.0,0.0711,0.224,0.0,0.117,0.542,145.893,audio_features,1mvG08DsR1htTYhnb9FTHC,spotify:track:1mvG08DsR1htTYhnb9FTHC,https://api.spotify.com/v1/tracks/1mvG08DsR1htTYhnb9FTHC,https://api.spotify.com/v1/audio-analysis/1mvG08DsR1htTYhnb9FTHC,204785.0,4.0
7199,Drive,Halsey,72bPh1azOMph58jIBKgAze,0.512,0.587,9.0,-8.465,0.0,0.0557,0.248,0.000212,0.146,0.306,113.946,audio_features,72bPh1azOMph58jIBKgAze,spotify:track:72bPh1azOMph58jIBKgAze,https://api.spotify.com/v1/tracks/72bPh1azOMph58jIBKgAze,https://api.spotify.com/v1/audio-analysis/72bPh1azOMph58jIBKgAze,258765.0,4.0
7200,Roman Holiday,Halsey,28VbwETz6dStSkWxd1aoGH,0.564,0.839,5.0,-4.428,1.0,0.0346,0.026,2.34e-05,0.103,0.718,149.049,audio_features,28VbwETz6dStSkWxd1aoGH,spotify:track:28VbwETz6dStSkWxd1aoGH,https://api.spotify.com/v1/tracks/28VbwETz6dStSkWxd1aoGH,https://api.spotify.com/v1/audio-analysis/28VbwETz6dStSkWxd1aoGH,201549.0,4.0
7201,Coming Down,Halsey,2o7oNngnwVr4uixaiIeKCi,0.635,0.762,6.0,-6.157,0.0,0.17,0.447,0.00119,0.368,0.509,88.978,audio_features,2o7oNngnwVr4uixaiIeKCi,spotify:track:2o7oNngnwVr4uixaiIeKCi,https://api.spotify.com/v1/tracks/2o7oNngnwVr4uixaiIeKCi,https://api.spotify.com/v1/audio-analysis/2o7oNngnwVr4uixaiIeKCi,223299.0,4.0
7202,Haunting,Halsey,75m6TiBrJuTTCFRsJE1c7q,0.561,0.695,9.0,-5.671,0.0,0.0364,0.0185,0.000376,0.199,0.318,90.02,audio_features,75m6TiBrJuTTCFRsJE1c7q,spotify:track:75m6TiBrJuTTCFRsJE1c7q,https://api.spotify.com/v1/tracks/75m6TiBrJuTTCFRsJE1c7q,https://api.spotify.com/v1/audio-analysis/75m6TiBrJuTTCFRsJE1c7q,260797.0,4.0
7203,Control,Halsey,7mGOM1MIyelw7aCBYD1I4V,0.552,0.688,4.0,-5.57,0.0,0.034,0.393,0.0,0.251,0.245,119.855,audio_features,7mGOM1MIyelw7aCBYD1I4V,spotify:track:7mGOM1MIyelw7aCBYD1I4V,https://api.spotify.com/v1/tracks/7mGOM1MIyelw7aCBYD1I4V,https://api.spotify.com/v1/audio-analysis/7mGOM1MIyelw7aCBYD1I4V,214762.0,4.0
7204,Ghost,Halsey,2D6j8k31BiqbzZA21j8aHM,0.551,0.619,0.0,-8.05,1.0,0.181,0.0521,0.000853,0.156,0.169,95.073,audio_features,2D6j8k31BiqbzZA21j8aHM,spotify:track:2D6j8k31BiqbzZA21j8aHM,https://api.spotify.com/v1/tracks/2D6j8k31BiqbzZA21j8aHM,https://api.spotify.com/v1/audio-analysis/2D6j8k31BiqbzZA21j8aHM,153657.0,4.0
7205,Strange Love,Halsey,0hlICtdXPjXQ2SHHBmSJOA,0.602,0.851,11.0,-4.748,1.0,0.0473,0.00232,0.000345,0.155,0.589,89.995,audio_features,0hlICtdXPjXQ2SHHBmSJOA,spotify:track:0hlICtdXPjXQ2SHHBmSJOA,https://api.spotify.com/v1/tracks/0hlICtdXPjXQ2SHHBmSJOA,https://api.spotify.com/v1/audio-analysis/0hlICtdXPjXQ2SHHBmSJOA,247283.0,4.0
7206,Gasoline,Halsey,3zE7ATRpfliDluoedEUSQr,0.732,0.605,10.0,-7.307,0.0,0.0401,0.201,0.0,0.129,0.26,120.013,audio_features,3zE7ATRpfliDluoedEUSQr,spotify:track:3zE7ATRpfliDluoedEUSQr,https://api.spotify.com/v1/tracks/3zE7ATRpfliDluoedEUSQr,https://api.spotify.com/v1/audio-analysis/3zE7ATRpfliDluoedEUSQr,199593.0,4.0
7207,I Walk The Line,Halsey,1IlChzvsOEOGy8va38hPbG,0.539,0.628,9.0,-6.142,0.0,0.0392,0.0569,0.0,0.31,0.189,120.061,audio_features,1IlChzvsOEOGy8va38hPbG,spotify:track:1IlChzvsOEOGy8va38hPbG,https://api.spotify.com/v1/tracks/1IlChzvsOEOGy8va38hPbG,https://api.spotify.com/v1/audio-analysis/1IlChzvsOEOGy8va38hPbG,165213.0,4.0
7208,Stjernesludd,Dumdum Boys,2MNWXrdDqfgqYIwExhv1fB,0.465,0.545,1.0,-8.358,1.0,0.0303,0.0444,1.49e-05,0.18,0.347,143.576,audio_features,2MNWXrdDqfgqYIwExhv1fB,spotify:track:2MNWXrdDqfgqYIwExhv1fB,https://api.spotify.com/v1/tracks/2MNWXrdDqfgqYIwExhv1fB,https://api.spotify.com/v1/audio-analysis/2MNWXrdDqfgqYIwExhv1fB,294000.0,3.0
7209,Standing in the Rain (with Mark Ronson & Dan Auerbach),Various Artists,6p586xRu0OuyR1ftsTvFoz,0.642,0.901,1.0,-3.688,0.0,0.0773,0.0168,1.97e-06,0.0887,0.352,100.039,audio_features,6p586xRu0OuyR1ftsTvFoz,spotify:track:6p586xRu0OuyR1ftsTvFoz,https://api.spotify.com/v1/tracks/6p586xRu0OuyR1ftsTvFoz,https://api.spotify.com/v1/audio-analysis/6p586xRu0OuyR1ftsTvFoz,202145.0,4.0
7210,Medieval Warfare,Various Artists,60QB81goFQieUq28DZEDZP,0.606,0.887,1.0,-6.085,1.0,0.0814,0.00712,0.843,0.217,0.539,155.994,audio_features,60QB81goFQieUq28DZEDZP,spotify:track:60QB81goFQieUq28DZEDZP,https://api.spotify.com/v1/tracks/60QB81goFQieUq28DZEDZP,https://api.spotify.com/v1/audio-analysis/60QB81goFQieUq28DZEDZP,180272.0,4.0
7211,Ghosts,On An On,6hnjVnUwI9nJtpSLMFJsfF,0.557,0.647,2.0,-4.222,1.0,0.0273,0.0968,0.0426,0.137,0.14,148.769,audio_features,6hnjVnUwI9nJtpSLMFJsfF,spotify:track:6hnjVnUwI9nJtpSLMFJsfF,https://api.spotify.com/v1/tracks/6hnjVnUwI9nJtpSLMFJsfF,https://api.spotify.com/v1/audio-analysis/6hnjVnUwI9nJtpSLMFJsfF,307139.0,4.0
7212,Touch,Troye Sivan,0eRzcqXn5dLNa5zOXZySMw,0.512,0.605,6.0,-7.756,1.0,0.0428,0.0111,0.00109,0.146,0.231,78.089,audio_features,0eRzcqXn5dLNa5zOXZySMw,spotify:track:0eRzcqXn5dLNa5zOXZySMw,https://api.spotify.com/v1/tracks/0eRzcqXn5dLNa5zOXZySMw,https://api.spotify.com/v1/audio-analysis/0eRzcqXn5dLNa5zOXZySMw,217216.0,4.0
7213,Reality (feat. Janieck Devy) - Radio Edit,Lost Frequencies,5kZRoc6Gz7u5eu4a0YM2LS,0.731,0.639,9.0,-6.597,1.0,0.0359,0.0206,1.29e-05,0.0789,0.527,122.08,audio_features,5kZRoc6Gz7u5eu4a0YM2LS,spotify:track:5kZRoc6Gz7u5eu4a0YM2LS,https://api.spotify.com/v1/tracks/5kZRoc6Gz7u5eu4a0YM2LS,https://api.spotify.com/v1/audio-analysis/5kZRoc6Gz7u5eu4a0YM2LS,158474.0,4.0
7214,Ghosting,Mother Mother,6tS6kNSPYD1BZbBOg7YiYM,0.611,0.618,11.0,-5.129,1.0,0.0258,0.337,0.00254,0.108,0.204,92.012,audio_features,6tS6kNSPYD1BZbBOg7YiYM,spotify:track:6tS6kNSPYD1BZbBOg7YiYM,https://api.spotify.com/v1/tracks/6tS6kNSPYD1BZbBOg7YiYM,https://api.spotify.com/v1/audio-analysis/6tS6kNSPYD1BZbBOg7YiYM,288000.0,4.0
7215,Fiction,The xx,2WWkBERKDC4MZN8nhiAdQQ,0.786,0.362,7.0,-13.785,0.0,0.0373,0.695,0.408,0.0897,0.642,115.022,audio_features,2WWkBERKDC4MZN8nhiAdQQ,spotify:track:2WWkBERKDC4MZN8nhiAdQQ,https://api.spotify.com/v1/tracks/2WWkBERKDC4MZN8nhiAdQQ,https://api.spotify.com/v1/audio-analysis/2WWkBERKDC4MZN8nhiAdQQ,176480.0,4.0
7216,One For The Road,Arctic Monkeys,3nCkURI30dSOA2ibF493nf,0.415,0.668,0.0,-6.849,1.0,0.036,0.212,0.0615,0.27,0.842,180.048,audio_features,3nCkURI30dSOA2ibF493nf,spotify:track:3nCkURI30dSOA2ibF493nf,https://api.spotify.com/v1/tracks/3nCkURI30dSOA2ibF493nf,https://api.spotify.com/v1/audio-analysis/3nCkURI30dSOA2ibF493nf,206052.0,4.0
7217,Warm Foothills,alt-J,3gd9jFyf2AhJPi1HqHUVFP,0.272,0.21,2.0,-16.172,1.0,0.0407,0.92,0.167,0.0977,0.0678,92.679,audio_features,3gd9jFyf2AhJPi1HqHUVFP,spotify:track:3gd9jFyf2AhJPi1HqHUVFP,https://api.spotify.com/v1/tracks/3gd9jFyf2AhJPi1HqHUVFP,https://api.spotify.com/v1/audio-analysis/3gd9jFyf2AhJPi1HqHUVFP,225018.0,4.0
7218,Dissolve Me,alt-J,2vNmPvzN8fgyhJG5nKfbt8,0.39,0.618,2.0,-8.14,1.0,0.0409,0.0914,0.0594,0.0835,0.115,105.585,audio_features,2vNmPvzN8fgyhJG5nKfbt8,spotify:track:2vNmPvzN8fgyhJG5nKfbt8,https://api.spotify.com/v1/tracks/2vNmPvzN8fgyhJG5nKfbt8,https://api.spotify.com/v1/audio-analysis/2vNmPvzN8fgyhJG5nKfbt8,239013.0,4.0
7219,10am Gare du Nord,Keaton Henson,1pbXKPNIY8HzMIoksoCTxZ,0.429,0.174,0.0,-12.185,1.0,0.0349,0.909,0.0,0.116,0.123,108.691,audio_features,1pbXKPNIY8HzMIoksoCTxZ,spotify:track:1pbXKPNIY8HzMIoksoCTxZ,https://api.spotify.com/v1/tracks/1pbXKPNIY8HzMIoksoCTxZ,https://api.spotify.com/v1/audio-analysis/1pbXKPNIY8HzMIoksoCTxZ,238173.0,4.0
7220,You,Keaton Henson,3AsfuEnwyMTHS7mbzcRUdV,0.298,0.151,8.0,-14.479,0.0,0.0341,0.769,0.00602,0.105,0.139,158.407,audio_features,3AsfuEnwyMTHS7mbzcRUdV,spotify:track:3AsfuEnwyMTHS7mbzcRUdV,https://api.spotify.com/v1/tracks/3AsfuEnwyMTHS7mbzcRUdV,https://api.spotify.com/v1/audio-analysis/3AsfuEnwyMTHS7mbzcRUdV,282680.0,3.0
7221,When You Break,Bear's Den,2MaCvfadvDHyrttQen5kv2,0.508,0.504,5.0,-10.922,0.0,0.0491,0.605,0.0025,0.139,0.169,141.004,audio_features,2MaCvfadvDHyrttQen5kv2,spotify:track:2MaCvfadvDHyrttQen5kv2,https://api.spotify.com/v1/tracks/2MaCvfadvDHyrttQen5kv2,https://api.spotify.com/v1/audio-analysis/2MaCvfadvDHyrttQen5kv2,287933.0,4.0
7222,Peanut Butter Jelly,Galantis,3aIhJDHxr1kgTSnutJxPTH,0.708,0.945,5.0,-3.247,0.0,0.234,0.00104,0.0803,0.227,0.545,127.96,audio_features,3aIhJDHxr1kgTSnutJxPTH,spotify:track:3aIhJDHxr1kgTSnutJxPTH,https://api.spotify.com/v1/tracks/3aIhJDHxr1kgTSnutJxPTH,https://api.spotify.com/v1/audio-analysis/3aIhJDHxr1kgTSnutJxPTH,203133.0,4.0
7223,Buckle Up,Join The Riot,5S0XJvM4ZyXlzH8CwMbTVH,0.382,0.646,1.0,-8.733,1.0,0.0317,0.105,0.893,0.33,0.183,141.914,audio_features,5S0XJvM4ZyXlzH8CwMbTVH,spotify:track:5S0XJvM4ZyXlzH8CwMbTVH,https://api.spotify.com/v1/tracks/5S0XJvM4ZyXlzH8CwMbTVH,https://api.spotify.com/v1/audio-analysis/5S0XJvM4ZyXlzH8CwMbTVH,215853.0,4.0
7224,Hello,Adele,1MDoll6jK4rrk2BcFRP5i7,0.471,0.431,5.0,-6.129,0.0,0.0342,0.329,0.0,0.0854,0.289,157.98,audio_features,1MDoll6jK4rrk2BcFRP5i7,spotify:track:1MDoll6jK4rrk2BcFRP5i7,https://api.spotify.com/v1/tracks/1MDoll6jK4rrk2BcFRP5i7,https://api.spotify.com/v1/audio-analysis/1MDoll6jK4rrk2BcFRP5i7,295502.0,4.0
7225,Sweet Dreams,BØRNS,5d6EWDuFfur7puQkKnt4Fj,0.617,0.553,11.0,-6.581,1.0,0.0317,0.038,8.83e-05,0.192,0.365,91.981,audio_features,5d6EWDuFfur7puQkKnt4Fj,spotify:track:5d6EWDuFfur7puQkKnt4Fj,https://api.spotify.com/v1/tracks/5d6EWDuFfur7puQkKnt4Fj,https://api.spotify.com/v1/audio-analysis/5d6EWDuFfur7puQkKnt4Fj,198744.0,4.0
7226,Alone - Lost Frequencies Remix,Alan Walker,11GRXDuBuUM6kEZ3RpFewA,0.65,0.718,7.0,-8.031,0.0,0.047,0.0202,0.43,0.141,0.176,120.968,audio_features,11GRXDuBuUM6kEZ3RpFewA,spotify:track:11GRXDuBuUM6kEZ3RpFewA,https://api.spotify.com/v1/tracks/11GRXDuBuUM6kEZ3RpFewA,https://api.spotify.com/v1/audio-analysis/11GRXDuBuUM6kEZ3RpFewA,403987.0,4.0
7227,Up We Go,Lights,5RGHmrZCW2d4aBSfdrkiZJ,0.501,0.776,9.0,-3.074,1.0,0.0444,0.0139,2.77e-06,0.187,0.57,170.02,audio_features,5RGHmrZCW2d4aBSfdrkiZJ,spotify:track:5RGHmrZCW2d4aBSfdrkiZJ,https://api.spotify.com/v1/tracks/5RGHmrZCW2d4aBSfdrkiZJ,https://api.spotify.com/v1/audio-analysis/5RGHmrZCW2d4aBSfdrkiZJ,171293.0,4.0
7228,Fire N Gold,Bea Miller,7xAdO0zdl7lGf0ecg4IGhQ,0.539,0.869,6.0,-5.341,1.0,0.0471,0.00463,0.0,0.324,0.362,143.987,audio_features,7xAdO0zdl7lGf0ecg4IGhQ,spotify:track:7xAdO0zdl7lGf0ecg4IGhQ,https://api.spotify.com/v1/tracks/7xAdO0zdl7lGf0ecg4IGhQ,https://api.spotify.com/v1/audio-analysis/7xAdO0zdl7lGf0ecg4IGhQ,211573.0,4.0
7229,Can't Feel My Face,The Weeknd,3X38ErFiKgzUxinBlhwuWm,0.713,0.766,9.0,-5.389,0.0,0.0455,0.14,0.0,0.0981,0.547,107.984,audio_features,3X38ErFiKgzUxinBlhwuWm,spotify:track:3X38ErFiKgzUxinBlhwuWm,https://api.spotify.com/v1/tracks/3X38ErFiKgzUxinBlhwuWm,https://api.spotify.com/v1/audio-analysis/3X38ErFiKgzUxinBlhwuWm,215613.0,4.0
7230,Achy Breaky Heart,Billy Ray Cyrus,2EoIt9vdgFRNW03u5IvFsQ,0.8,0.563,9.0,-10.209,1.0,0.0303,0.051,0.0,0.0797,0.961,121.808,audio_features,2EoIt9vdgFRNW03u5IvFsQ,spotify:track:2EoIt9vdgFRNW03u5IvFsQ,https://api.spotify.com/v1/tracks/2EoIt9vdgFRNW03u5IvFsQ,https://api.spotify.com/v1/audio-analysis/2EoIt9vdgFRNW03u5IvFsQ,203373.0,4.0
7231,Greased Lightnin' - From “Grease” Soundtrack,Various Artists,09a1y2b11vF75PEX6nEdwz,0.562,0.858,0.0,-9.884,1.0,0.113,0.211,0.00436,0.24,0.91,159.783,audio_features,09a1y2b11vF75PEX6nEdwz,spotify:track:09a1y2b11vF75PEX6nEdwz,https://api.spotify.com/v1/tracks/09a1y2b11vF75PEX6nEdwz,https://api.spotify.com/v1/audio-analysis/09a1y2b11vF75PEX6nEdwz,193067.0,4.0
